MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,RingCount,activity_label
332.8120000000001,4.451600000000003,0,5,44.24000000000001,4,3,1
407.8540000000001,3.8382000000000027,1,8,83.96000000000002,7,3,1
357.84100000000007,4.3011000000000035,1,5,56.27000000000001,4,4,1
428.67700000000013,5.150880000000002,2,5,86.61999999999999,3,4,1
402.8820000000001,3.649000000000003,1,7,68.74000000000001,5,4,1
375.3880000000002,3.752180000000002,2,7,105.08,5,4,1
462.9410000000004,4.193980000000004,1,8,88.22999999999999,6,5,1
476.9680000000004,4.502400000000003,1,8,88.22999999999999,6,5,1
545.519,4.968000000000003,3,7,98.31,7,4,1
358.41900000000015,3.815400000000003,0,7,62.70000000000002,6,3,0
377.82800000000015,3.8296000000000032,1,7,74.73000000000002,6,3,1
532.5200000000002,6.452500000000005,3,6,95.07,10,3,1
474.5210000000004,3.584380000000002,2,9,117.55,7,5,1
338.3670000000002,3.3080000000000016,1,7,78.39,6,3,0
565.0990000000003,5.497880000000006,1,10,97.46,10,5,1
292.16900000000004,4.4486000000000026,1,3,37.81,2,3,1
347.8020000000001,3.821000000000003,1,6,65.5,5,3,1
437.88000000000017,3.846800000000003,1,9,93.19000000000001,8,3,0
457.53800000000035,3.7875000000000023,3,8,111.11999999999999,7,5,1
335.81600000000014,3.7057200000000012,2,4,71.09,4,3,0
340.3350000000001,2.5312200000000002,4,3,119.49,5,3,0
340.3350000000001,2.5312200000000002,4,3,119.49,5,3,0
310.35300000000007,3.141440000000001,3,2,82.19,4,3,0
310.35300000000007,3.141440000000001,3,2,82.19,4,3,0
402.45000000000016,4.508620000000001,3,3,91.42,6,4,0
402.45000000000016,4.508620000000001,3,3,91.42,6,4,0
310.35300000000007,3.141440000000001,3,2,82.19,4,3,0
310.35300000000007,3.141440000000001,3,2,82.19,4,3,0
385.84700000000015,4.176600000000002,2,5,70.0,2,4,0
401.8460000000001,3.3046000000000015,3,6,94.14,2,4,0
389.2490000000002,3.903940000000002,3,2,82.19,4,3,0
389.2490000000002,3.903940000000002,3,2,82.19,4,3,0
375.4060000000001,1.4804199999999996,4,4,142.35,5,3,0
375.4060000000001,1.4804199999999996,4,4,142.35,5,3,0
416.47700000000026,4.817040000000003,3,3,91.42,6,4,0
416.47700000000026,4.817040000000003,3,3,91.42,6,4,0
402.45000000000016,4.508620000000001,3,3,91.42,6,4,0
402.45000000000016,4.508620000000001,3,3,91.42,6,4,0
238.29000000000002,3.1242400000000004,2,1,44.89,1,3,0
238.29000000000002,3.1242400000000004,2,1,44.89,1,3,0
416.4770000000002,4.898720000000003,3,3,91.42,7,4,0
416.4770000000002,4.898720000000003,3,3,91.42,7,4,0
326.35200000000003,2.8416200000000007,3,3,91.42,5,3,0
326.35200000000003,2.8416200000000007,3,3,91.42,5,3,0
354.36200000000014,2.839640000000001,4,3,119.49,5,3,0
354.36200000000014,2.839640000000001,4,3,119.49,5,3,0
402.4500000000002,4.508620000000002,3,3,91.42,6,4,0
402.4500000000002,4.508620000000002,3,3,91.42,6,4,0
372.4240000000001,4.500020000000003,3,2,82.19,5,4,0
372.4240000000001,4.500020000000003,3,2,82.19,5,4,0
296.326,2.8330200000000003,3,2,82.19,4,3,0
296.326,2.8330200000000003,3,2,82.19,4,3,0
296.326,2.833020000000001,3,2,82.19,4,3,0
296.326,2.833020000000001,3,2,82.19,4,3,0
340.3790000000001,3.1500400000000015,3,3,91.42,5,3,0
340.3790000000001,3.1500400000000015,3,3,91.42,5,3,0
416.47700000000026,4.817040000000003,3,3,91.42,6,4,0
416.47700000000026,4.817040000000003,3,3,91.42,6,4,0
416.4770000000002,4.817040000000002,3,3,91.42,6,4,0
416.4770000000002,4.817040000000002,3,3,91.42,6,4,0
386.45100000000025,4.808440000000003,3,2,82.19,5,4,0
386.45100000000025,4.808440000000003,3,2,82.19,5,4,0
375.2220000000002,3.5955200000000014,3,2,82.19,4,3,0
375.2220000000002,3.5955200000000014,3,2,82.19,4,3,0
389.4330000000002,1.7888400000000002,4,4,142.34999999999997,5,3,0
389.4330000000002,1.7888400000000002,4,4,142.34999999999997,5,3,0
402.4500000000002,4.508620000000002,3,3,91.42,6,4,0
402.4500000000002,4.508620000000002,3,3,91.42,6,4,0
450.89800000000037,2.8399000000000014,3,8,99.97000000000001,11,3,1
295.3420000000001,3.6990200000000026,1,5,56.27000000000001,4,3,1
237.26600000000005,2.3506,2,5,76.72,2,3,1
281.319,2.2276999999999996,2,6,85.95,4,3,0
404.8730000000003,4.5050000000000034,1,6,59.51000000000001,8,3,1
251.29300000000003,2.65902,2,5,76.72,2,3,1
294.318,2.309,3,6,105.82,3,3,0
294.362,2.2851,2,6,79.96,4,3,0
404.8730000000002,4.551300000000003,2,6,68.30000000000001,8,3,1
294.31800000000004,2.309,3,6,105.82,3,3,0
478.95200000000017,4.148100000000002,1,8,77.97000000000001,13,3,1
252.273,2.6244000000000005,2,4,82.25,1,3,0
316.16200000000003,3.113100000000001,2,5,76.72,2,3,1
316.16200000000003,3.113100000000001,2,5,76.72,2,3,1
294.36199999999997,2.2851,2,6,79.96,4,3,0
305.26300000000003,3.3694000000000015,2,5,76.72,2,3,0
305.26300000000003,3.3694000000000006,2,5,76.72,2,3,0
330.1890000000001,2.981600000000001,2,5,76.72,3,3,0
281.319,2.2276999999999996,2,6,85.95,4,3,0
272.687,3.819000000000001,1,3,50.44,1,3,0
268.272,2.33,3,5,102.48,1,3,0
282.26300000000003,2.2588,2,7,119.86,3,3,1
319.29,3.2379000000000016,2,5,76.72,3,3,0
270.24,2.576800000000001,3,5,90.9,1,3,1
333.7500000000001,4.183100000000002,1,5,56.27000000000001,4,3,1
252.273,2.6244000000000005,2,4,82.25,1,3,0
315.7600000000001,4.044000000000002,1,5,56.27000000000001,4,3,1
315.7600000000001,4.044000000000002,1,5,56.27000000000001,4,3,1
394.232,4.132080000000002,2,5,90.7,4,3,1
394.232,4.132080000000002,2,5,90.7,4,3,1
430.9110000000004,5.039200000000005,1,6,59.51000000000001,8,4,1
462.9090000000004,3.246400000000002,2,8,88.97000000000001,8,4,1
296.2900000000001,2.1273,2,7,119.86,4,3,0
288.68600000000004,3.524600000000001,2,4,70.67,1,3,1
288.68600000000004,3.524600000000001,2,4,70.67,1,3,0
255.704,4.260800000000002,1,2,33.120000000000005,1,3,0
433.9150000000003,3.704500000000002,2,7,71.54,10,3,1
443.8660000000002,3.810900000000002,2,8,94.32000000000001,8,4,1
268.272,2.33,3,5,102.48,1,3,0
282.29900000000004,2.633000000000001,2,5,91.47999999999999,2,3,0
282.26300000000003,2.2588,2,7,119.86,3,3,0
363.16200000000003,2.9552000000000005,2,5,76.72,2,3,1
253.26500000000004,2.0561999999999996,3,6,96.95,2,3,1
301.72900000000004,3.9750000000000014,2,4,62.58,2,3,1
301.72900000000004,3.9750000000000014,2,4,62.58,2,3,0
378.79400000000004,4.604380000000002,2,4,77.81,3,3,1
378.79400000000004,4.604380000000002,2,4,77.81,3,3,0
305.26300000000003,3.3694000000000006,2,5,76.72,2,3,1
267.292,2.3591999999999995,2,6,85.95,3,3,1
294.362,2.2851,2,6,79.96,4,3,0
432.8830000000004,3.885500000000003,1,7,68.74000000000001,7,4,1
280.335,2.4166,2,6,79.96,3,3,0
296.29,2.1273,2,7,119.86,4,3,0
393.244,4.737080000000002,2,4,77.81,4,3,1
393.244,4.737080000000002,2,4,77.81,4,3,1
420.8720000000001,3.7893000000000017,2,7,77.53,10,3,1
432.9270000000002,5.285200000000005,1,6,59.510000000000005,10,3,1
330.1890000000001,2.981600000000001,2,5,76.72,3,3,0
405.88100000000014,5.278800000000004,1,4,51.46,5,4,0
405.88100000000014,5.278800000000004,1,4,51.46,5,4,0
451.3280000000001,4.063880000000002,2,6,93.94,6,3,1
451.3280000000001,4.063880000000002,2,6,93.94,6,3,1
450.8980000000003,2.886200000000001,4,8,108.76000000000002,10,3,1
413.8400000000002,4.450000000000003,1,7,74.09,7,4,1
446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,4,1
266.308,1.8013,3,6,102.74,3,3,0
316.74000000000007,4.130600000000002,0,4,48.67,3,3,0
316.74000000000007,4.130600000000002,0,4,48.67,3,3,0
373.79200000000014,3.209100000000002,1,6,77.76,4,3,1
373.79200000000014,3.209100000000002,1,6,77.76,4,3,0
406.24300000000005,3.969380000000002,2,5,90.7,3,3,0
406.24300000000005,3.969380000000002,2,5,90.7,3,3,0
405.25500000000005,4.574380000000002,2,4,77.81,3,3,1
405.25500000000005,4.574380000000002,2,4,77.81,3,3,1
450.34000000000003,4.668880000000003,2,5,81.05000000000001,6,3,1
450.34000000000003,4.668880000000003,2,5,81.05000000000001,6,3,1
376.8190000000001,3.772700000000002,2,6,68.3,7,3,1
430.9110000000004,5.039200000000005,1,6,59.51000000000001,7,4,1
267.28799999999995,2.2066,3,5,108.27,1,3,0
379.7820000000001,3.9993800000000013,2,5,90.7,3,3,0
379.7820000000001,3.9993800000000013,2,5,90.7,3,3,0
268.272,2.33,3,5,102.48,1,3,0
252.281,1.9327999999999999,3,6,102.74,2,3,0
385.8300000000001,3.9779800000000023,1,6,74.07,6,3,0
385.8300000000001,3.9779800000000023,1,6,74.07,6,3,0
418.90000000000015,4.895100000000004,1,6,59.510000000000005,9,3,1
268.272,2.33,3,5,102.48,1,3,0
267.29200000000003,2.3591999999999995,2,6,85.95,3,3,1
280.335,2.4166,2,6,79.96,3,3,0
412.2910000000001,3.947980000000002,1,6,74.07,6,3,0
412.2910000000001,3.947980000000002,1,6,74.07,6,3,0
392.8180000000002,2.8729000000000005,3,7,102.52000000000001,7,3,1
268.272,2.33,3,5,102.48,1,3,0
252.28100000000003,1.9327999999999999,3,6,102.74,2,3,0
319.29,3.2379000000000016,2,5,76.72,3,3,0
319.29,3.2379000000000016,2,5,76.72,3,3,0
281.319,2.2276999999999996,2,6,85.95,4,3,0
315.75600000000003,3.573100000000002,1,4,51.46,2,3,1
315.75600000000003,3.573100000000002,1,4,51.46,2,3,0
282.29900000000004,2.633000000000001,2,5,91.47999999999999,2,3,0
238.25400000000005,1.7455999999999998,2,6,89.61,2,3,0
255.25600000000003,2.4897,2,5,76.72,2,3,1
444.93800000000044,5.429300000000005,1,6,59.51000000000001,8,4,1
282.26300000000003,2.2588,2,7,119.86,3,3,0
316.16200000000003,3.113100000000001,2,5,76.72,2,3,1
451.32800000000003,4.063880000000002,2,6,93.94,6,3,0
451.32800000000003,4.063880000000002,2,6,93.94,6,3,0
462.9090000000004,3.246400000000002,2,8,88.97000000000001,8,4,1
283.287,1.9122,4,6,128.5,1,3,0
268.272,2.33,3,5,102.48,1,3,0
280.335,2.4166,2,6,79.96,3,3,0
271.711,3.0040000000000004,2,5,76.72,2,3,1
283.287,1.9121999999999997,4,6,128.5,1,3,0
296.29,2.1273,2,7,119.86,4,3,0
302.713,3.8276000000000012,1,4,59.67,2,3,0
302.713,3.8276000000000012,1,4,59.67,2,3,0
390.84600000000023,4.114900000000003,1,6,59.51000000000001,7,3,1
283.287,1.9122,4,6,128.5,1,3,0
252.273,2.6244000000000005,2,4,82.25,1,3,0
467.9320000000002,5.097580000000004,2,6,90.27999999999999,8,3,1
467.9320000000002,5.097580000000004,2,6,90.27999999999999,8,3,1
445.9260000000004,3.8007000000000026,1,7,62.750000000000014,7,4,1
418.90000000000026,4.941400000000003,2,6,68.30000000000001,7,3,1
416.88400000000036,4.649100000000003,1,6,59.51000000000001,7,4,1
406.8450000000001,3.1336000000000013,3,7,88.53,8,3,1
252.28100000000003,1.9327999999999999,3,6,102.74,2,3,0
251.29300000000003,2.2191,2,5,76.72,3,3,1
330.1890000000001,2.981600000000001,2,5,76.72,3,3,1
380.53900000000016,3.6590000000000016,2,7,80.05,5,3,0
287.702,3.6720000000000024,3,4,73.58,1,3,1
287.702,3.6720000000000024,3,4,73.58,1,3,0
480.9240000000004,2.2008000000000005,4,9,120.20000000000002,12,3,1
282.29900000000004,2.633000000000001,2,5,91.47999999999999,2,3,0
267.29200000000003,2.3591999999999995,2,6,85.95,3,3,0
266.308,1.8013,3,6,102.74,3,3,1
266.30800000000005,1.8013,3,6,102.74,3,3,0
738.8440000000003,6.754200000000006,8,8,204.83999999999997,15,6,0
406.91400000000004,2.220800000000002,3,5,96.68999999999998,10,2,0
734.9000000000002,7.029800000000005,4,8,142.38,15,6,0
440.5460000000003,5.483000000000003,4,4,106.18,9,4,0
500.0600000000001,5.6268000000000065,0,6,55.84,11,3,0
840.8720000000001,7.260600000000004,6,6,147.98,15,6,0
494.6860000000003,5.490200000000004,2,4,72.2,9,4,0
470.07800000000015,6.457040000000007,0,4,29.540000000000003,10,3,0
498.6300000000003,4.669000000000003,4,6,108.24000000000001,11,4,0
331.843,3.9879000000000038,0,3,29.540000000000003,7,2,1
259.26500000000004,1.8471999999999997,2,6,76.5,2,3,0
371.90799999999996,4.912200000000006,0,3,29.540000000000003,7,3,0
646.8820000000002,8.031600000000006,4,4,89.78,15,6,0
732.9320000000001,6.175800000000005,6,6,147.98,15,6,0
359.89700000000005,4.746100000000005,0,3,29.540000000000003,7,3,0
431.9600000000001,4.535300000000006,0,5,55.84,9,3,1
648.8580000000002,5.821000000000004,6,6,141.82,13,6,0
372.896,3.3315000000000023,1,4,41.57000000000001,7,3,0
374.4940000000001,5.580760000000003,2,4,79.16,5,4,0
389.4290000000001,2.4530000000000003,1,6,100.98,8,2,1
650.8260000000002,5.888200000000005,6,6,130.24,13,6,0
646.8820000000003,8.726800000000004,4,4,89.78,15,6,0
270.24,2.576800000000001,3,5,90.9,1,3,1
408.99500000000006,3.739800000000002,1,5,55.56,11,2,0
220.29700000000003,2.0090999999999997,2,2,55.45,3,2,0
427.9060000000001,2.954700000000001,1,6,100.98,8,2,0
296.39500000000004,3.4501000000000017,2,2,41.46,4,3,0
466.6320000000003,4.805800000000003,4,4,89.78,9,4,0
222.269,1.6871500000000001,4,4,88.1,3,1,0
333.859,4.211900000000004,0,3,29.540000000000003,8,2,0
319.83199999999994,3.8218000000000036,0,3,29.540000000000003,7,2,0
590.7740000000002,7.166400000000006,4,4,89.78,11,6,0
361.8690000000001,3.5924000000000023,0,4,38.77,7,3,0
442.02400000000017,5.840200000000006,0,4,29.540000000000003,10,3,0
734.9000000000002,7.519800000000006,4,8,142.38,15,6,0
706.8460000000002,7.343000000000006,6,6,164.38,15,6,0
373.87999999999994,3.7585000000000037,0,4,38.769999999999996,7,3,0
618.8280000000002,7.946600000000007,4,4,89.78,13,6,1
225.71900000000002,2.4089000000000005,0,2,20.310000000000002,4,1,0
442.5220000000003,5.087000000000003,2,6,117.85999999999999,9,4,0
590.7740000000002,8.591200000000002,4,4,89.78,11,6,0
347.84200000000004,3.6935000000000033,1,4,49.77,7,2,1
452.9600000000001,2.8784000000000023,0,6,83.99,8,2,1
310.422,3.840200000000002,2,2,41.46,5,3,0
402.54800000000023,6.360960000000005,2,4,79.16,7,4,0
438.57800000000026,4.284400000000002,4,4,117.75999999999999,9,4,0
335.83099999999996,3.5274000000000023,1,4,49.77,7,2,1
468.6000000000003,5.659800000000004,2,6,84.18,9,4,0
405.4280000000001,2.1586,2,7,121.21000000000001,8,2,1
766.8980000000003,6.931000000000006,6,10,182.83999999999997,15,6,0
273.29200000000003,1.4452999999999996,1,6,65.38,2,3,0
542.1610000000002,3.8779600000000016,4,8,162.63999999999996,4,2,1
542.1610000000002,3.8779600000000016,4,8,162.63999999999996,4,2,0
542.1610000000002,3.8779600000000016,4,8,162.63999999999996,4,2,0
518.5700000000004,3.596160000000002,6,8,186.69999999999996,13,2,0
518.5700000000004,3.596160000000002,6,8,186.69999999999996,13,2,0
518.5700000000004,3.596160000000002,6,8,186.69999999999996,13,2,0
448.4350000000001,1.6456599999999992,6,8,186.69999999999996,8,2,1
448.4350000000001,1.6456599999999992,6,8,186.69999999999996,8,2,0
448.4350000000001,1.6456599999999992,6,8,186.69999999999996,8,2,0
538.4290000000003,1.4620599999999997,6,12,272.97999999999996,10,2,0
538.4290000000003,1.4620599999999997,6,12,272.97999999999996,10,2,0
259.272,2.33484,2,4,113.17999999999998,2,2,0
606.2270000000003,3.1706600000000025,6,8,186.69999999999996,8,2,1
606.2270000000003,3.1706600000000025,6,8,186.69999999999996,8,2,0
606.2270000000003,3.1706600000000025,6,8,186.69999999999996,8,2,0
510.50600000000026,2.9557600000000015,6,8,186.69999999999996,8,3,0
510.50600000000026,2.9557600000000015,6,8,186.69999999999996,8,3,0
510.50600000000026,2.9557600000000015,6,8,186.69999999999996,8,3,0
490.51600000000025,2.8159600000000014,6,8,186.69999999999996,11,2,1
490.51600000000025,2.8159600000000014,6,8,186.69999999999996,11,2,0
490.51600000000025,2.8159600000000014,6,8,186.69999999999996,11,2,0
395.47,4.232400000000002,1,7,71.76,5,5,1
395.47,4.232400000000002,1,7,71.76,5,5,1
238.24599999999998,2.7080000000000006,2,4,66.24000000000001,1,3,0
462.46200000000016,2.03576,6,8,186.69999999999996,9,2,1
462.46200000000016,2.03576,6,8,186.69999999999996,9,2,0
462.46200000000016,2.03576,6,8,186.69999999999996,9,2,0
204.18499999999997,0.4900799999999999,3,4,107.34,2,1,0
204.18499999999997,0.4900799999999999,3,4,107.34,2,1,0
297.266,2.2988800000000005,4,6,121.78,3,2,1
297.266,2.2988800000000005,4,6,121.78,3,2,0
546.6240000000005,4.3763600000000045,6,8,186.69999999999996,15,2,0
546.6240000000005,4.3763600000000045,6,8,186.69999999999996,15,2,0
546.6240000000005,4.3763600000000045,6,8,186.69999999999996,15,2,0
384.3690000000001,2.3529600000000013,4,8,162.63999999999996,4,2,1
384.3690000000001,2.3529600000000013,4,8,162.63999999999996,4,2,0
384.3690000000001,2.3529600000000013,4,8,162.63999999999996,4,2,0
460.44600000000025,1.6939599999999995,4,8,169.11999999999995,4,3,0
460.44600000000025,1.6939599999999995,4,8,169.11999999999995,4,3,0
460.44600000000025,1.6939599999999995,4,8,169.11999999999995,4,3,0
584.673,4.763260000000004,6,8,186.69999999999996,8,4,0
584.673,4.763260000000004,6,8,186.69999999999996,8,4,0
574.6380000000003,1.6533599999999993,6,10,193.17999999999995,12,3,0
574.6380000000003,1.6533599999999993,6,10,193.17999999999995,12,3,0
580.5100000000003,2.458160000000001,4,12,250.97999999999996,13,2,0
580.5100000000003,2.458160000000001,4,12,250.97999999999996,13,2,0
580.5100000000003,2.458160000000001,4,12,250.97999999999996,13,2,0
501.6270000000003,6.037500000000008,3,7,84.87,11,4,0
648.3080000000002,4.166760000000004,4,8,164.69999999999996,11,2,0
648.3080000000002,4.166760000000004,4,8,164.69999999999996,11,2,0
494.46000000000026,1.4469599999999991,8,10,227.15999999999997,9,2,1
494.46000000000026,1.4469599999999991,8,10,227.15999999999997,9,2,0
494.46000000000026,1.4469599999999991,8,10,227.15999999999997,9,2,0
240.693,3.9502000000000024,0,2,25.78,1,3,0
488.5000000000002,2.5667600000000004,6,8,186.69999999999996,6,3,0
488.5000000000002,2.5667600000000004,6,8,186.69999999999996,6,3,0
488.5000000000002,2.5667600000000004,6,8,186.69999999999996,6,3,0
434.4080000000002,1.2555599999999996,6,8,186.69999999999996,7,2,1
434.4080000000002,1.2555599999999996,6,8,186.69999999999996,7,2,0
434.4080000000002,1.2555599999999996,6,8,186.69999999999996,7,2,0
444.42100000000016,2.370160000000002,4,10,181.09999999999997,6,2,1
444.42100000000016,2.370160000000002,4,10,181.09999999999997,6,2,0
444.42100000000016,2.370160000000002,4,10,181.09999999999997,6,2,0
186.17,1.52836,2,4,88.04,1,1,0
266.3,3.314000000000002,0,4,44.24,3,3,0
476.4890000000002,2.425860000000001,6,8,186.69999999999996,10,2,1
476.4890000000002,2.425860000000001,6,8,186.69999999999996,10,2,0
476.4890000000002,2.425860000000001,6,8,186.69999999999996,10,2,0
266.3,3.314000000000002,0,4,44.24000000000001,3,3,0
462.51300000000015,3.7858600000000013,4,4,137.35999999999999,8,4,0
462.51300000000015,3.7858600000000013,4,4,137.35999999999999,8,4,0
462.51300000000015,3.7858600000000013,4,4,137.35999999999999,8,4,0
503.5150000000003,1.2835599999999996,5,9,181.14999999999995,7,3,0
503.5150000000003,1.2835599999999996,5,9,181.14999999999995,7,3,0
503.5150000000003,1.2835599999999996,5,9,181.14999999999995,7,3,0
516.5540000000002,3.061960000000002,6,8,186.69999999999996,8,3,0
516.5540000000002,3.061960000000002,6,8,186.69999999999996,8,3,0
516.5540000000002,3.061960000000002,6,8,186.69999999999996,8,3,0
489.4880000000003,1.2410599999999998,5,9,181.14999999999995,6,3,0
489.4880000000003,1.2410599999999998,5,9,181.14999999999995,6,3,0
342.4270000000001,5.583200000000002,2,4,53.6,3,5,1
465.5860000000001,6.0152000000000045,2,7,74.66,8,6,1
454.5990000000002,6.328820000000005,2,5,53.18,5,6,0
322.364,2.753780000000001,3,4,93.35,6,2,1
286.3709999999999,3.5116000000000023,0,3,43.370000000000005,2,3,0
482.6570000000003,5.183000000000004,4,6,68.01,8,6,1
372.4530000000001,5.075500000000003,3,5,73.83000000000001,4,5,1
456.5750000000001,4.808900000000003,4,6,94.72999999999999,8,5,1
465.5860000000001,6.0152000000000045,2,7,74.66,8,6,1
414.5340000000001,5.270100000000003,4,5,72.97,7,5,1
443.5760000000001,5.443700000000003,4,6,85.85999999999999,7,5,1
371.46900000000005,5.041900000000003,3,5,79.62,4,5,1
342.3040000000001,-0.5661999999999994,6,8,180.23999999999998,6,1,0
458.58700000000016,5.286700000000004,4,6,82.19999999999999,10,5,1
496.68400000000025,5.491420000000004,4,6,68.01,8,6,1
336.391,3.143880000000001,3,4,93.35,7,2,0
280.283,2.6434800000000003,3,4,93.35,3,2,0
294.31,2.32118,3,4,93.35,4,2,1
428.5610000000001,5.612300000000003,3,5,64.18,7,5,1
348.4560000000001,5.644700000000002,2,5,53.6,3,5,1
482.6130000000002,5.2805000000000035,3,6,99.93,6,6,1
204.18499999999997,0.4900800000000001,3,4,107.34,2,1,0
440.5720000000003,6.020400000000005,2,5,53.18000000000001,5,6,1
204.18499999999997,0.4900799999999999,3,4,107.34,2,1,0
465.5860000000001,6.099500000000004,3,7,73.80000000000001,8,6,1
481.6250000000002,5.885500000000004,3,5,87.03999999999999,6,6,1
179.17499999999998,0.8144999999999998,3,3,69.56,3,1,0
370.43700000000007,5.1472000000000016,2,5,70.67,4,5,1
347.4680000000001,6.2497000000000025,2,4,40.71,3,5,1
308.337,2.3636799999999996,3,4,93.35,5,2,1
356.45400000000006,5.891620000000002,2,4,53.6,3,5,1
356.45400000000006,5.891620000000003,2,4,53.6,3,5,1
442.58800000000014,5.9207200000000055,3,5,64.18,7,5,1
472.6140000000002,5.595120000000005,4,6,82.20000000000002,10,5,1
391.4640000000002,3.0947000000000013,4,6,127.42000000000003,5,3,0
443.5760000000001,5.443700000000003,4,6,85.85999999999999,7,5,1
413.55000000000007,5.687300000000004,2,5,56.84,6,5,1
442.58800000000014,5.968620000000005,4,5,72.97,8,5,1
342.4270000000001,5.583200000000002,2,4,53.6,3,5,1
346.459,5.167900000000003,1,5,41.05,4,4,1
455.5870000000001,5.4139000000000035,4,5,81.84,8,5,1
343.4150000000001,4.978200000000001,2,5,66.49000000000001,3,5,0
428.5610000000001,5.660200000000003,4,5,72.97,8,5,1
179.17499999999998,0.8144999999999998,3,3,69.56,3,1,0
266.329,3.9162000000000017,2,4,53.6,2,4,1
428.5610000000001,5.578520000000005,4,5,72.97,7,5,1
348.4560000000001,5.644700000000002,2,5,53.6,3,5,1
346.415,4.200800000000003,2,5,80.9,4,4,1
310.35300000000007,3.141440000000001,3,2,82.19,4,3,0
300.36500000000007,3.9781200000000014,1,4,56.730000000000004,2,4,0
316.3640000000001,3.1620000000000013,2,5,76.96,3,4,0
390.41800000000006,3.5883400000000023,3,3,86.88,4,4,0
359.43300000000016,2.7516,3,6,88.99,6,4,0
374.2420000000001,2.9594000000000005,2,6,74.17,5,3,1
316.3640000000001,3.162000000000001,2,5,76.96,3,4,1
388.225,3.051700000000001,2,6,91.24000000000001,5,3,1
364.45300000000026,2.820920000000001,2,7,75.2,6,4,1
364.45300000000026,2.820920000000001,2,7,75.2,6,4,1
378.52000000000027,3.304240000000002,2,3,51.370000000000005,5,4,0
412.46500000000026,2.3253400000000006,3,4,86.46,5,4,0
344.216,3.5969000000000015,1,5,53.94,3,3,1
344.216,3.5969000000000015,1,5,53.94,3,3,1
443.3490000000003,3.583420000000002,2,7,75.2,6,4,1
316.3640000000001,3.678300000000001,1,5,65.96,3,4,1
359.43300000000016,2.7516000000000003,3,6,88.99,6,4,0
414.9370000000002,3.8492400000000018,3,3,77.23,7,3,0
417.31100000000004,2.8669000000000002,3,7,86.2,8,3,1
417.31100000000004,2.8669000000000002,3,7,86.2,8,3,1
447.3370000000001,2.229399999999999,4,8,106.43,10,3,1
447.3370000000001,2.229399999999999,4,8,106.43,10,3,1
320.783,4.323100000000002,1,4,56.73,2,4,1
238.29000000000002,3.1242400000000004,2,1,44.89,1,3,0
251.29300000000003,2.65902,2,5,76.72,2,3,1
394.4100000000001,2.28484,3,5,104.69999999999999,5,4,0
461.3640000000001,2.6194999999999995,4,8,106.43,11,3,1
461.3640000000001,2.6194999999999995,4,8,106.43,11,3,1
358.40100000000007,3.846400000000002,1,6,83.03,4,4,0
330.189,3.572600000000002,2,5,62.730000000000004,3,3,1
330.189,3.572600000000002,2,5,62.730000000000004,3,3,1
330.189,3.572600000000002,2,5,62.730000000000004,3,3,0
459.38800000000015,3.9583400000000015,3,3,77.23,7,3,0
396.46600000000024,3.088940000000002,3,3,77.22999999999999,5,4,0
471.40700000000015,3.084900000000001,3,8,81.24,8,4,1
471.40700000000015,3.084900000000001,3,8,81.24,8,4,1
421.3020000000002,4.580500000000002,2,6,75.62,6,4,1
421.3020000000002,4.580500000000002,2,6,75.62,6,4,1
316.3640000000001,3.678300000000001,1,5,65.96,3,4,1
316.3640000000001,3.678300000000001,1,5,65.96,3,4,0
359.43300000000016,2.7516,3,6,88.99,6,4,0
399.29600000000016,3.282700000000002,1,6,57.18,3,4,1
399.29600000000016,3.282700000000002,1,6,57.18,3,4,1
265.32,3.118520000000001,2,5,62.730000000000004,3,3,1
265.32,3.118520000000001,2,5,62.730000000000004,3,3,1
417.5130000000001,3.1449000000000007,2,7,89.42999999999999,8,4,1
417.5130000000001,3.1449000000000007,2,7,89.42999999999999,8,4,0
401.31200000000007,3.5287000000000015,1,6,57.18,6,3,1
401.31200000000007,3.5287000000000015,1,6,57.18,6,3,1
443.3490000000004,3.6651000000000016,2,7,75.2,7,4,1
443.3490000000004,3.6651000000000016,2,7,75.2,7,4,1
251.29300000000003,2.8101000000000003,2,5,62.730000000000004,3,3,1
319.29,3.8289000000000017,2,5,62.730000000000004,3,3,1
390.2410000000001,2.2959999999999994,4,7,103.19,6,3,1
415.33900000000006,4.284600000000003,2,6,65.97,8,3,1
415.33900000000006,4.284600000000003,2,6,65.97,8,3,1
417.4690000000001,2.3293,3,7,115.28999999999999,7,4,1
353.3970000000001,3.4559000000000024,1,5,62.39,3,4,1
410.27900000000017,3.9086,3,6,91.41000000000001,6,4,1
410.27900000000017,3.9086,3,6,91.41000000000001,6,4,1
407.27500000000015,4.538000000000001,2,6,75.62,5,4,1
407.27500000000015,4.538000000000001,2,6,75.62,5,4,1
404.26800000000003,2.3202999999999996,3,7,94.4,6,3,1
360.21500000000003,2.9351000000000003,3,6,82.96,5,3,1
345.41,3.4545200000000014,3,6,91.41000000000001,6,4,1
445.36500000000007,3.645500000000001,3,7,86.2,9,3,1
445.36500000000007,3.645500000000001,3,7,86.2,9,3,1
445.36500000000007,3.645500000000001,3,7,86.2,9,3,0
445.36500000000007,3.645500000000001,3,7,86.2,9,3,1
